width,depth,gate_counts_1q,gate_counts_2q,Dp1,Dp2,Dp3,POS,POF,ODR,target
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,0.00146484375
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.008,0.992,0.008,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,0.0888671875
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.003,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,0.013671875
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.018,0.982,0.018,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.024,0.976,0.025,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.022,0.978,0.023,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.008,0.992,0.008,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.008,0.992,0.008,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.016,0.984,0.016,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.011,0.989,0.011,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.003,0.997,0.003,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.014,0.986,0.014,0.013671875
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.018,0.982,0.019,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.012,0.988,0.012,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.013,0.987,0.013,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.008,0.992,0.008,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.023,0.977,0.024,0.14208984375
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.003,0.997,0.003,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.018,0.982,0.018,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.011,0.989,0.011,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.01,0.99,0.01,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,0.0849609375
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.008,0.992,0.008,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,0.037109375
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.009,0.991,0.009,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.007,0.993,0.007,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.006,0.994,0.006,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.003,0.997,0.003,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.005,0.995,0.005,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.003,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.004,0.996,0.004,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
14,204,205,100,0.45846471646231907,0.46277046592317483,0.4592583751932895,0.002,0.998,0.002,-1.0
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.154,0.846,0.182,0.1767578125
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.147,0.853,0.172,0.169921875
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.148,0.852,0.173,0.17041015625
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.048,0.952,0.051,-1.0
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.053,0.947,0.056,-1.0
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.151,0.849,0.177,0.162109375
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.15,0.85,0.176,0.1708984375
6,32,43,12,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.149,0.851,0.176,0.14990234375
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.237,0.763,0.31,0.501953125
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.044,0.956,0.046,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.235,0.765,0.308,0.498046875
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.032,0.968,0.033,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.042,0.958,0.044,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.058,0.942,0.062,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.035,0.965,0.036,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.063,0.937,0.067,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.039,0.961,0.041,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.031,0.969,0.032,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.038,0.962,0.04,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.035,0.965,0.036,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.023,0.977,0.023,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.027,0.973,0.028,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.032,0.968,0.033,-1.0
8,29,58,16,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.03,0.97,0.031,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.023,0.977,0.023,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.018,0.982,0.018,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.06,0.94,0.063,0.11474609375
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.062,0.938,0.066,0.1015625
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.022,0.978,0.023,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.069,0.931,0.074,0.0966796875
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.017,0.983,0.017,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.016,0.984,0.017,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.02,0.98,0.02,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.062,0.938,0.066,0.09716796875
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.062,0.938,0.066,0.10498046875
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.06,0.94,0.063,0.09033203125
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.063,0.937,0.067,0.095703125
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.018,0.982,0.018,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.06,0.94,0.064,0.08984375
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.015,0.985,0.016,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.063,0.937,0.067,0.09765625
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.062,0.938,0.067,0.111328125
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.021,0.979,0.022,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.017,0.983,0.017,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.018,0.982,0.019,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.019,0.981,0.019,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.021,0.979,0.021,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.008,0.992,0.008,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.017,0.983,0.018,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.015,0.985,0.015,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.014,0.986,0.015,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.009,0.991,0.009,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.018,0.982,0.018,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.019,0.981,0.02,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.015,0.985,0.016,-1.0
10,32,73,20,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.015,0.985,0.015,-1.0
4,13,16,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.242,0.758,0.32,0.25830078125
4,13,16,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.262,0.738,0.355,-1.0
4,13,16,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.46,0.54,0.851,0.5029296875
4,13,16,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.036,0.964,0.037,0.23876953125
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.173,0.827,0.209,0.20947265625
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.125,0.875,0.142,0.03271484375
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.215,0.785,0.274,0.263671875
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.131,0.869,0.151,0.1201171875
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.062,0.938,0.066,0.13427734375
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.18,0.82,0.219,-1.0
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.065,0.935,0.07,0.03173828125
6,20,15,8,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.05,0.95,0.052,0.2080078125
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.046,0.954,0.048,0.0166015625
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.043,0.957,0.045,0.09326171875
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.11,0.89,0.123,0.12109375
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.052,0.948,0.055,0.0390625
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.08,0.92,0.087,-1.0
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.065,0.935,0.07,0.0361328125
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.068,0.932,0.073,0.115234375
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.043,0.957,0.045,0.01708984375
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.052,0.948,0.054,0.11767578125
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.075,0.925,0.081,0.07666015625
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.082,0.918,0.089,0.00439453125
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.088,0.912,0.097,0.05810546875
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.06,0.94,0.063,0.0654296875
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.028,0.972,0.028,0.1025390625
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.04,0.96,0.042,0.00390625
8,27,23,15,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.069,0.931,0.074,0.1328125
6,10,7,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.245,0.755,0.325,0.25
6,10,7,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.246,0.754,0.326,0.24072265625
6,10,7,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.254,0.746,0.341,0.259765625
6,10,7,2,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.254,0.746,0.341,0.24951171875
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.126,0.874,0.144,0.1396484375
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.115,0.885,0.13,0.123046875
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.124,0.876,0.141,0.12353515625
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.125,0.875,0.143,0.12890625
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.134,0.866,0.154,0.11474609375
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.137,0.863,0.159,0.12255859375
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.122,0.878,0.139,0.1279296875
9,17,13,6,0.22717090857267105,0.22722892077749748,0.22495656490353957,0.117,0.883,0.132,0.11962890625
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.061,0.939,0.064,0.06201171875
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.054,0.946,0.057,0.072265625
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.06,0.94,0.063,0.0498046875
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.084,0.916,0.092,0.0595703125
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.075,0.925,0.081,0.064453125
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.046,0.954,0.049,0.05810546875
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.051,0.949,0.054,0.05615234375
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.084,0.916,0.092,0.0625
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.069,0.931,0.074,0.06396484375
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.059,0.941,0.063,0.0634765625
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.068,0.932,0.073,0.06982421875
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.075,0.925,0.081,0.06689453125
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.06,0.94,0.064,0.06201171875
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.048,0.952,0.05,0.0615234375
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.053,0.947,0.056,0.06640625
12,24,21,12,0.2839936711180439,0.28274662469971673,0.2823620034447304,0.052,0.948,0.055,0.06103515625
4,17,25,3,0.17571762812291372,0.17379933108422252,0.17615753250831898,0.773,0.227,3.411,0.873046875
4,17,25,3,0.17571762812291372,0.17379933108422252,0.17615753250831898,0.101,0.899,0.112,0.05322265625
4,17,25,3,0.17571762812291372,0.17379933108422252,0.17615753250831898,0.069,0.931,0.074,0.02783203125
4,17,25,3,0.17571762812291372,0.17379933108422252,0.17615753250831898,0.057,0.943,0.061,0.0458984375
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.223,0.777,0.287,0.37158203125
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.158,0.842,0.187,0.078125
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.136,0.864,0.157,0.1396484375
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.096,0.904,0.106,0.06005859375
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.104,0.896,0.116,0.09130859375
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.071,0.929,0.076,0.05078125
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.138,0.862,0.16,0.18212890625
6,41,55,13,0.22763463732415537,0.22670633468278772,0.2241945457706292,0.075,0.925,0.082,0.0263671875
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.074,0.926,0.08,0.0732421875
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.134,0.866,0.155,0.21240234375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.077,0.923,0.084,0.14208984375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.062,0.938,0.066,0.08251953125
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.103,0.897,0.115,0.10205078125
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.066,0.934,0.071,0.11865234375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.054,0.946,0.057,0.02099609375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.086,0.914,0.094,0.13623046875
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.055,0.945,0.058,0.0185546875
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.038,0.962,0.039,0.0048828125
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.046,0.954,0.048,0.04833984375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.031,0.969,0.032,0.00390625
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.033,0.967,0.034,0.005859375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.045,0.955,0.047,0.005859375
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.057,0.943,0.061,0.001953125
8,50,74,26,0.28241010477773476,0.2811572587504785,0.28159145821985904,0.039,0.961,0.041,0.0234375
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.033,0.967,0.035,0.03759765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.032,0.968,0.033,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.043,0.957,0.045,0.03759765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.022,0.978,0.023,-1.0
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.024,0.976,0.025,0.00634765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.049,0.951,0.051,0.21728515625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.022,0.978,0.023,-1.0
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.038,0.962,0.04,0.052734375
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.035,0.965,0.037,0.01123046875
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.039,0.961,0.041,0.00634765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.032,0.968,0.033,0.0048828125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.034,0.966,0.035,0.0078125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.05,0.95,0.052,0.30615234375
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.019,0.981,0.02,0.00439453125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.031,0.969,0.032,0.029296875
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.036,0.964,0.038,0.04736328125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.039,0.961,0.041,0.060546875
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.028,0.972,0.029,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.03,0.97,0.031,0.03125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.031,0.969,0.031,-1.0
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.028,0.972,0.029,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.026,0.974,0.027,0.00244140625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.032,0.968,0.033,0.01953125
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.018,0.982,0.019,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.028,0.972,0.029,0.00244140625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.037,0.963,0.039,0.0087890625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.026,0.974,0.027,0.0029296875
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.025,0.975,0.025,0.00390625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.023,0.977,0.024,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.022,0.978,0.022,0.0009765625
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.044,0.956,0.046,0.09130859375
10,60,96,43,0.31583228890121495,0.31811198988383393,0.31758703288553397,0.023,0.977,0.023,0.005859375
3,8,10,1,0.11788365938634582,0.111590917132167,0.11483443645565725,0.965,0.035,27.394,-1.0
3,8,10,1,0.11788365938634582,0.111590917132167,0.11483443645565725,0.035,0.965,0.037,-1.0
5,10,13,3,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.888,0.112,7.913,-1.0
5,10,13,3,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.056,0.944,0.059,-1.0
5,10,13,3,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.01,0.99,0.01,-1.0
5,10,13,3,0.17586437737075306,0.17520309951054333,0.17557076403812166,0.047,0.953,0.049,-1.0
7,16,22,7,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.777,0.223,3.493,-1.0
7,16,22,7,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.042,0.958,0.044,-1.0
7,16,22,7,0.22717090857267108,0.22722892077749748,0.2249565649035396,0.08,0.92,0.087,-1.0
